0.09702041,-0.03394541,0.17912217,-0.16280857,-0.40336694,0.18740847,-0.02691533,-0.34781104,0.04969893,0.14530107,-0.10582217,-0.02893369,0.34899608,-0.37980808,0.22659971,0.36004055,-0.18452643,0.11365325
-0.05431309,-0.03309355,-0.19150391,-0.04453165,-0.15928488,7.661e-05,0.01586816,0.19937051,-0.05983418,-0.02731934,0.13721172,-0.04985703,0.05644701,0.06369824,0.187445,-0.12521366,-0.09928322,0.16829037
0.10326492,0.18252081,-0.1195459,0.09345271,0.01541244,0.00566613,-0.10779156,-0.18682842,-0.22493294,0.32983734,0.1262214,-0.14233496,0.07329871,-0.37300495,-0.14076557,0.31027095,-0.08586406,-0.03009678
0.1333885,0.01205111,0.23920389,0.04381136,-0.03042387,0.1171528,-0.00104933,-0.13143333,-0.16404903,0.18114944,-0.10753031,0.10256489,0.03876208,-0.13913201,-0.05539956,0.0761786,0.00468607,0.08612925
-0.01115253,0.11903444,0.14040303,-0.20568125,-0.06004773,-0.07782187,-0.04771919,0.05048687,-0.05241846,-0.07998264,0.08526061,-0.10436364,0.08172992,0.27840104,0.15864839,-0.21797358,0.06084792,0.01606591
-0.03738086,-0.08606885,0.10627848,-0.5519564,-0.42249741,-0.00386121,0.08722331,-0.02046516,0.04530761,-0.07421926,-0.1409849,0.04095137,0.48809177,-0.11835955,0.53191086,0.03303484,-0.07249194,-0.03158708
-0.08789863,-0.10900947,0.11931399,-0.72096667,-0.36963761,-0.05914858,0.0327535,0.21991399,0.07730384,-0.19053045,-0.1310727,0.02363128,0.52604632,0.36035496,0.59689134,-0.27004969,0.04948345,-0.0067457
-0.28228167,-0.12249572,-0.03665718,-0.1466419,-0.11599458,-0.02308052,0.23943866,0.23155231,0.14135936,-0.1094956,0.06970766,-0.03978414,0.11465992,-0.0435961,0.13200269,0.02892263,-0.00040295,0.00912404
0.01503256,0.00784018,-0.03199617,-0.16353815,-0.07065597,-0.08764981,-0.02845871,0.1121088,-0.02806722,-0.14301531,-0.00722404,0.07434063,0.14291977,0.18676065,0.11638633,-0.15982448,0.03490191,-0.04787123
0.22701519,-0.00040579,-0.25164458,-0.08546093,-0.04899777,-0.02849906,-0.18777403,-0.02813373,0.00588245,0.03775207,-0.26697613,0.30444057,-0.02815221,0.05616632,0.14265225,-0.02167502,0.15137442,-0.02414972
0.08945411,0.0780236,-0.31260513,-0.01557807,-0.09261248,-0.05964615,-0.15518218,0.06634786,-0.01264208,-0.00798889,0.05952604,0.01090237,0.07026852,0.04518744,0.07819011,-0.05034793,0.12516247,-0.02567519
-0.00132834,-0.06144738,0.02162212,-0.08908001,-0.20047846,-0.17269053,-0.05171055,0.03372774,0.04326128,-0.09632499,-0.06052163,0.15276106,0.1623869,-0.12561286,0.1618457,0.17374418,-0.12919037,0.198666
-0.04370535,-0.06492353,-0.040851,-0.04510792,-0.11594834,-0.16783029,-0.02042482,0.12860892,0.0595662,-0.20254056,0.03901525,0.10213223,0.09254943,-0.03290312,0.09057535,0.1197259,-0.02618136,0.16372397
0.00974197,-0.0841276,-0.02161271,-0.03100581,-0.04870329,-0.19399372,0.054398,-0.16103871,0.04174928,0.13530439,-0.07709368,0.04248833,0.03678182,-0.09291222,0.01872783,0.18940181,0.02666633,0.0361613
-0.17378206,-0.06336858,-0.02084944,-0.11211647,-0.11378698,-0.0486549,0.13983335,0.17545453,0.13243291,-0.13220393,0.07888857,-0.05115808,0.13203774,-0.07634571,0.15050209,0.00982531,-0.02677005,0.01667367
-0.14654706,-0.11275606,-0.43252907,-0.16526875,0.11696801,0.09278603,0.01682353,0.23877647,0.1731782,-0.25120727,0.30919516,-0.08832422,-0.13824412,0.32461728,0.06852868,-0.06092651,-0.04613529,0.07560915
-0.23950134,-0.18574102,0.09007143,-0.11558829,-0.22401817,-0.11926468,0.15144009,0.08760785,0.26309486,-0.11155137,-0.00129393,-0.04310127,0.16758127,0.02182062,0.18149099,0.01103024,-0.09562075,-0.00377899
-0.12714104,0.00162177,0.09906508,-0.79847262,-0.36575167,0.05453929,-0.04018435,0.36802063,0.13876236,-0.36573175,-0.05349773,-0.03336735,0.59157332,0.01963732,0.60047261,-0.07279353,0.10846471,-0.15106329
-0.18312,-0.08445467,0.14044489,-0.34743857,-0.20733286,-0.57002143,0.152108,0.097144,0.1127,-0.06300622,0.0763,-0.12416133,0.2506021,0.00614162,0.28599495,0.11439013,0.10174733,-0.1083013
0.10475728,0.08611682,0.13119376,-0.31380415,-0.23270296,-0.35625889,-0.22929206,-0.00675198,0.0282397,-0.00881834,-0.10399017,0.07531626,0.29543772,-0.1234123,0.23135571,0.12026666,0.04053098,0.04002555
0.17542438,0.10972825,0.14762188,-0.23809064,-0.20942281,-0.22036023,-0.13642798,-0.13814072,-0.16708809,0.1003554,-0.08400222,0.04050637,0.27244914,-0.18608529,0.23172399,0.17966597,-0.14146102,0.13672738
0.06273611,0.06015766,-0.39153592,-0.08712767,0.03640395,-0.00990711,-0.01351267,0.19720038,-0.1283569,0.03132722,0.02263081,-0.02696635,-0.095476,-0.13940266,-0.05248924,0.11849915,0.06802857,0.06522128
0.11823,0.250274,-0.186775,-0.13995,0.11021368,-0.17654211,-0.091155,0.0679525,-0.2911615,0.09354425,-0.12071,-0.18345,-0.17149145,0.07254211,0.03778303,-0.11093842,0.20902895,0.10369921
-0.07022539,0.00380273,0.05536719,-0.29933167,-0.32127542,-0.04702583,0.02818242,-0.07648828,0.02236992,0.06605234,0.21136797,-0.20387891,0.33127591,-0.38186922,0.26555591,0.35510516,-0.38737589,0.27276516
-0.11566528,0.03240069,-0.10315972,-0.52117879,-0.36071742,-0.08571818,-0.01108472,0.05733472,0.06790347,-0.01005903,0.34381528,-0.27523194,0.39770013,-0.30884066,0.43441679,0.2243673,-0.35869369,0.23987866
-0.17337361,0.03240069,-0.23180972,-0.65011818,-0.36071742,-0.02956591,0.02190139,0.04254444,0.03241736,0.02294306,0.55060764,-0.30590903,0.45220139,-0.29221048,0.48603927,0.1763584,-0.32208927,0.18919249
-0.00436125,-0.16133724,0.1294138,-0.04399407,0.02793617,-0.10711621,0.10202439,-0.29468242,0.07909414,0.10717902,-0.02126238,0.07865406,0.03261382,-0.08714152,0.04325018,0.03520744,-0.09937176,0.06593195
-0.07933403,0.02506597,-0.11911944,-0.46161364,-0.45308258,-0.25058333,0.04632014,-0.15674861,-0.02344653,0.10454306,0.44540972,-0.33019028,0.44184956,-0.3817976,0.42176774,0.46889104,-0.5756976,0.36464558
0.02790926,-0.00247099,-0.12751296,-0.23909379,-0.08072418,0.01125229,0.02338117,-0.03717037,-0.06951481,0.12699259,-0.09177593,-0.00198395,0.17350922,0.00238983,0.10976609,-0.04423537,0.07209114,0.01398293
-0.0211964,-0.00019197,-0.01536343,-0.36986696,-0.06666784,-0.15083363,0.00488227,0.14719723,0.00162493,-0.0654795,-0.1276928,0.06427507,0.11784814,0.21972144,0.19228293,-0.05677507,0.02597962,0.03032142
-0.21129444,-0.01732222,-0.1652875,-1.07581894,-0.69138182,-0.59594545,0.33076111,-0.58737917,-0.12922778,0.408675,1.11672222,-0.86860556,0.62880543,0.21310751,0.95901907,0.12471452,-0.39022128,0.49040391
0.17492315,0.16491991,0.01648704,0.45247111,0.28812365,-0.55388698,-0.19727546,-0.08240185,-0.1825287,0.18511019,-0.23899352,0.22710648,-0.48974581,0.03548298,-0.3957428,0.13851099,-0.10102511,0.4573394
0.15489265,-0.07881773,0.03421445,-0.75729278,-0.32349617,-0.33644964,0.05783953,-0.31853538,-0.177225,0.31541687,0.15502206,-0.16574317,0.51064828,0.43222103,0.49986308,-0.27184258,0.50287334,-0.26829793
0.15212083,0.09297809,-0.09832917,0.12163476,0.00974063,-0.03923143,-0.1730537,-0.04463426,-0.07098565,0.05214012,-0.19992847,0.22288611,-0.08267394,-0.02863869,-0.05209029,-0.00189472,-0.14159655,0.11037099
-0.00796267,0.04137986,-0.12006736,-0.43864185,-0.36999855,-0.07856449,-0.06926493,-0.14942378,0.05579201,0.10214757,0.02425903,-0.06031528,0.27710237,0.24688989,0.48999005,-0.26786165,-0.37444816,0.34916081
-0.00504154,0.00651746,-0.19656211,-0.34225851,-0.06949773,-0.02233813,-0.00605185,-0.04371611,0.02565235,0.08781904,-0.24693351,0.25660633,0.18785552,0.2093944,0.09785124,-0.10374558,0.15697011,-0.03474701
-0.01650055,-0.05990586,-0.33932123,0.1504914,0.09694193,-0.03171799,0.00690782,0.20155302,0.04660597,-0.132268,-0.0676655,0.20759681,-0.08715667,-0.07727052,-0.17976114,0.10827698,0.06804157,-0.07971281
-0.1213808,-0.13967174,-0.17297462,-0.72074387,-0.56699658,-0.06430926,0.07795953,0.05314266,0.12523361,0.06351262,-0.19948697,0.27875706,0.67268619,0.06619965,0.59694332,-0.0393988,0.20069993,-0.22057017
0.70066528,0.3063864,0.2148432,0.35807783,0.07450067,0.43086383,-0.3966104,-0.4347016,-0.50533568,0.3518256,-0.58380416,0.4050768,-0.19678226,-0.31532429,-0.17187359,0.18787239,-0.75334895,0.48069855
0.00925847,-0.02964897,-0.28826095,-0.56150238,-0.5574184,0.04335065,0.06010475,-0.21471012,-0.02701219,0.29692665,0.44716798,-0.47315599,0.56175428,-0.06823262,0.58442376,0.15065467,-0.16672396,0.03581766
-0.09045833,-0.11117176,-0.11424097,-0.57954444,-0.47363857,0.15163714,0.1527912,0.01667076,0.06511111,-0.017649,0.06643611,-0.05504861,0.46257983,0.08253998,0.58370848,-0.07967867,-0.01830669,-0.02291558
-0.07277891,-0.01635547,-0.08900703,-0.49501694,-0.33003145,-0.27046512,0.01606328,-0.02203125,0.11028984,-0.0106,0.07872637,-0.0441373,0.43898044,0.43003785,0.39075383,-0.40670025,0.18883422,-0.16257142
0.11339822,0.03504673,0.06319774,0.16284606,0.10316108,0.17175308,-0.12234946,0.08312188,-0.01112473,-0.13152949,-0.16947765,0.07094709,-0.21592959,0.01758795,-0.02667996,-0.0413807,-0.1679687,0.03524603
0.07113535,0.07788733,0.0422104,-0.54008379,-0.29351561,-0.08011225,-0.06505614,-0.21621229,-0.11075161,0.16354858,0.01873497,-0.03998828,0.46255546,-0.09092031,0.35301258,0.05045004,0.18968937,-0.06765174
-0.03558492,0.05409318,-0.19010909,-0.52452035,-0.4947119,-0.13925065,-0.07371302,-0.05995,0.05947955,0.15039545,0.00577438,0.07354876,0.49415725,-0.11108869,0.51203236,0.13266861,0.19782192,-0.15782165
-0.00395,0.00408177,0.03836181,-0.41358696,-0.27371685,0.00908533,0.0283625,0.02895417,-0.03104167,-0.02949792,-0.1727375,0.02733351,0.23993261,0.04551522,0.37789946,-0.0464916,-0.45581395,0.34210677
0.05204306,0.01373021,-0.01948021,-0.50110109,-0.25469239,-0.03296576,0.02203125,-0.29928819,-0.15921597,0.27669549,0.14921875,-0.18835104,0.37831348,-0.08775249,0.35631076,0.03780786,0.0737687,0.01785731
-0.04011344,0.016717,-0.12774411,-0.07772204,-0.15186293,0.08242303,0.01554661,-0.03758633,0.02639857,0.07980737,-0.00987455,-0.07179346,0.15597693,-0.15566711,0.03115661,0.12553447,0.11911601,-0.08085568
0.12711772,-0.01303948,-0.09491926,0.10444926,-0.03006478,-0.00574089,-0.01814875,-0.13623199,-0.04867087,0.11794174,-0.10996968,0.0328214,0.0113703,-0.16428297,-0.06955113,0.08698322,0.18152652,-0.06107257
-0.20235357,-0.13315357,-0.09770357,-0.4700963,-0.2313037,-0.12511852,0.15915357,0.33067857,0.17791071,-0.23320714,-0.06272143,-0.09856786,0.23959722,0.20166667,0.38822407,-0.16164722,-0.01191481,0.1288713
0.05263906,0.12020694,-0.02018785,-0.31415,-0.15692754,-0.35066957,-0.0970099,-0.04952031,-0.08331667,0.01391111,-0.13664688,0.05134549,0.17532645,0.19993338,0.30294638,-0.15675411,-0.08363963,0.02455966
0.13275918,0.10842092,-0.02005,0.11787884,0.15754021,-0.24953704,-0.17116684,0.06936276,-0.06711173,-0.06874745,-0.199725,0.15171786,-0.1912607,0.03208413,-0.07917022,0.00329683,-0.23177725,0.17559418
0.03253878,-0.00153129,-0.46341565,-0.21971143,-0.18394571,0.06517214,-0.03622245,0.13252789,-0.00890136,-0.07213197,0.13340136,-0.02820204,0.1898902,0.0512948,0.23372949,-0.13889388,-0.08533663,0.05435041
-0.28206134,-0.14816994,0.03222334,0.03130847,-0.08970486,-0.03466842,0.19449834,0.118024,0.19118991,-0.09470218,0.14513109,-0.10941877,0.05276146,-0.07165739,0.05910739,0.00284798,-0.08594243,0.07125396
-0.05215947,-0.09695725,0.16608462,0.026816,-0.29217169,0.110428,0.05614556,-0.37411923,0.09759556,0.26202692,-0.14282308,0.13566538,0.02784475,-0.16967415,0.2852349,0.13516662,-0.71427415,0.61249262
-0.36774026,-0.02396219,-0.12018847,0.14064387,-0.13690889,0.22335771,0.151069,0.13204291,0.16501909,0.07639868,0.25276219,-0.07473629,0.12126118,-0.41779581,0.00577086,0.32150438,-0.12860806,-0.17372882
-0.07580367,-0.09288022,-0.065645,0.0924269,-0.07614713,0.03558908,0.15138744,0.00867833,0.02850867,0.00064667,0.06341833,-0.15145389,0.01001378,-0.31685619,-0.07131553,0.25667582,0.0390637,0.03516743
0.11216504,0.01937705,0.03608585,0.10340406,0.09016675,0.02073239,-0.12576718,0.05010024,-0.05463365,-0.13780559,-0.02264756,0.0908956,-0.19270265,-0.05503655,0.01339033,0.039215,-0.27297103,0.10392732
0.25258225,0.03704822,-0.05188432,-0.09328215,-0.11250831,-0.11865538,-0.11216065,0.00411834,-0.0983645,-0.03818284,-0.02344793,-0.05332722,0.17487366,-0.15369224,0.07181827,0.03285678,0.0608493,-0.07093276
-0.07028264,-0.03747812,-0.13638958,-0.47222645,-0.52251196,0.06943043,-0.03496215,0.00716458,0.12151458,0.10219375,0.21958681,-0.12338368,0.48775389,0.20120075,0.55584665,-0.15577491,0.1679301,-0.22630716
0.05448733,-0.01078212,-0.03338438,-0.27023442,-0.30742409,-0.2577087,-0.03372795,0.08515937,-0.01150434,-0.03206563,-0.25664844,0.16928073,0.23287789,-0.12127819,0.3777355,0.07425224,-0.2945108,0.14095115
-0.06640851,-0.02318073,-0.39972778,-0.24185399,-0.22299257,0.10246757,0.06055677,-0.04147639,-0.01958628,0.14888056,0.33698872,-0.17138906,0.17661581,0.07217976,0.31731002,-0.17781486,-0.49622549,0.4147509
0.06583291,0.08131985,-0.12651972,-0.13844252,-0.03868462,0.07739261,-0.0288311,-0.11113682,-0.12703638,0.20033433,0.06302849,0.03061174,0.04893759,0.0047181,0.10274115,0.02451651,-0.1074493,0.04029139
-0.1166206,0.02808601,-0.34162798,-0.71470336,-0.43168617,-0.22638656,-0.01232836,-0.00690284,0.0398896,0.03627599,0.17699206,-0.00042325,0.5018852,0.30113434,0.57148124,-0.09259261,0.0060124,0.03027854
-0.07788244,-0.03205986,-0.0404097,-0.42303481,-0.36494976,-0.03132071,-0.01309916,0.04869283,0.10503341,-0.0412451,0.00675905,0.10410076,0.36746437,0.06735796,0.4159047,-0.04229264,0.19435001,-0.16905058
-0.42306574,-0.2484924,0.005184,0.53496291,0.28331892,-0.60584857,0.27606947,0.08964317,0.33018028,0.00814565,-0.06937575,0.10266998,-0.50760513,-0.13711817,-0.461648,0.34381981,-0.04319828,0.40878745
0.1113542,0.21565471,-0.17274186,-0.46505518,-0.28028266,-0.3009702,-0.07545121,0.01941359,-0.24647232,0.03364222,-0.0521702,0.11002169,0.28258122,0.33863322,0.37656035,-0.21751356,-0.01689958,0.13450619
-0.24514628,0.01737603,0.79361488,-0.40618,-0.32507636,0.10866182,0.19543058,0.43698347,0.22861736,-0.77106198,-0.41798017,-0.04580661,0.37557612,0.10380686,0.37915702,-0.14803041,-0.24800496,0.11657959
0.3135876,0.15525372,-0.03118533,-0.34166147,-0.18344286,-0.13130325,-0.22115661,-0.09088099,-0.23427769,0.17894442,-0.19524504,0.07396901,0.35896129,0.04988546,0.19964246,0.09718187,-0.15428878,0.07947321
-0.42997202,-0.30958615,-0.20428033,0.21543099,-0.0024769,0.02795409,0.30551551,-0.07335706,0.389259,0.19925319,0.18372355,-0.07080831,-0.11283767,-0.25532862,-0.04329761,0.19918296,-0.15940611,0.1231777
-0.18808582,-0.17275312,-0.06392004,-0.48387095,-0.19419111,-0.12379387,0.27971172,0.12221002,0.02794802,-0.11832514,-0.08048053,0.13241569,0.24792657,0.14920707,0.33866451,-0.07803021,0.29993513,-0.30148298
0.19680724,0.14662522,0.07455986,0.12933645,0.1101991,0.00428301,-0.13736137,-0.18272892,-0.21043174,0.10011565,0.05559703,-0.00142094,-0.12886363,-0.01206955,-0.12964547,0.02204805,-0.05292028,0.08038249
-0.1845877,-0.02560211,0.10948228,-0.35478873,-0.42349479,0.19032955,0.14554839,-0.08780983,0.0424921,0.07216795,-0.11782057,0.0686315,0.36405125,-0.11887589,0.39464964,0.10834529,-0.18832258,0.15338497
-0.45033203,-0.5919375,0.08492422,-0.41261708,-0.22796,-0.08026708,0.46445352,-0.10136484,0.5376375,0.21668125,-0.03416484,0.0555168,0.3014075,-0.0817457,0.24798083,0.17168917,0.45182763,-0.41957083
-0.04992064,-0.0922,0.08878141,-0.07098505,-0.28661957,-0.06744962,-0.00363519,0.01011773,0.1440703,-0.07302219,-0.09669986,0.00971852,0.23650692,-0.05918221,0.15720989,0.00453932,-0.07663585,-0.00831907
-0.02749921,0.12492674,0.07444837,-0.03605403,0.01944376,-0.04455521,0.01883867,-0.07448444,-0.02565418,0.00879386,-0.0089524,0.00580004,0.0392756,-0.04561588,0.0710768,-0.03700927,0.05698562,-0.02789859
-0.1520484,-0.14236474,0.02748222,-0.53669354,-0.22312258,-0.43080313,0.03314553,0.51736889,0.28353926,-0.48666667,-0.23406123,0.13997373,0.30112106,0.21377566,0.38872464,-0.05174384,0.18427748,-0.04360555
0.06368681,-0.04756373,0.01470432,-0.85801,-0.61245508,-0.0311569,-0.06110764,-0.085975,0.05177022,0.08820309,0.13159483,-0.2407027,0.56233012,0.26489935,0.81816171,-0.16487651,-0.07035272,0.04695222
0.011275,0.01323333,-0.03923958,-0.79756364,-0.36215455,-0.05207727,0.08593333,-0.02734167,-0.12615833,-0.05629583,0.123175,-0.00500417,0.49964545,-0.15551818,0.49734545,0.1384625,-0.15708182,0.12561705
0.2261434,0.09657823,0.0202596,0.09840772,-0.0099792,0.06686856,-0.1318592,-0.14666493,-0.15242642,0.07354014,-0.0897287,0.00152874,-0.02594682,-0.07142232,-0.01817997,0.07156373,-0.06992267,0.04364711
-0.26783529,-0.17505017,0.0818436,-0.4594125,-0.10069338,-0.33752721,0.29245882,-0.05558824,0.14241315,0.00337612,0.10343737,-0.02007232,0.29378971,0.13505956,0.16732868,-0.20420766,0.14713676,-0.05542163
0.06672457,0.01585052,-0.04703356,-0.10196324,-0.02168493,0.01356397,-0.00528408,-0.16290692,-0.11731972,0.20257855,-0.08154879,-0.00567163,0.07746395,-0.08530032,0.05473638,0.01094808,0.13192946,-0.06051994
-0.34435062,-0.15531632,0.0023727,-0.06570256,-0.09740456,-0.07565328,0.25531399,0.19347325,0.19581399,-0.12389781,0.12122922,-0.11540137,0.06441513,-0.14273403,0.08048436,0.06881207,0.18762024,-0.06744933
-0.13746784,-0.08016744,0.06525136,-0.26961516,-0.22025723,0.06410509,0.04310988,-0.0604376,0.20372962,0.01208007,0.1022065,-0.04901997,0.31778984,0.02198702,0.14725883,-0.00948324,-0.03084647,-0.00227878
